0.001,-236
0.002,-235
0.003,-234
0.004,-233
0.005,-234
0.006,-235
0.007,-239
0.008,-246
0.009000000000000001,-253
0.01,-260
0.011,-265
0.012,-267
0.013000000000000001,-267
0.014,-266
0.015,-267
0.016,-271
0.017,-277
0.018000000000000002,-284
0.019,-291
0.02,-297
0.021,-300
0.022,-301
0.023,-300
0.024,-299
0.025,-300
0.026000000000000002,-304
0.027,-310
0.028,-316
0.029,-320
0.03,-321
0.031,-317
0.032,-311
0.033,-306
0.034,-302
0.035,-301
0.036000000000000004,-303
0.037,-307
0.038,-313
0.039,-318
0.04,-322
0.041,-325
0.042,-326
0.043000000000000003,-329
0.044,-333
0.045,-340
0.046,-349
0.047,-358
0.048,-365
0.049,-369
0.05,-371
0.051000000000000004,-373
0.052000000000000005,-377
0.053,-384
0.054,-395
0.055,-408
0.056,-422
0.057,-434
0.058,-445
0.059000000000000004,-454
0.06,-460
0.061,-463
0.062,-463
0.063,-461
0.064,-458
0.065,-455
0.066,-452
0.067,-450
0.068,-448
0.069,-446
0.07,-444
0.07100000000000001,-442
0.07200000000000001,-440
0.073,-437
0.074,-432
0.075,-426
0.076,-421
0.077,-418
0.078,-419
0.079,-423
0.08,-429
0.081,-434
0.082,-434
0.083,-431
0.084,-425
0.085,-420
0.08600000000000001,-418
0.08700000000000001,-419
0.088,-423
0.089,-425
0.09,-424
0.091,-419
0.092,-412
0.093,-407
0.094,-405
0.095,-407
0.096,-411
0.097,-414
0.098,-413
0.099,-408
0.1,-401
0.101,-396
0.10200000000000001,-394
0.10300000000000001,-398
0.10400000000000001,-404
0.105,-410
0.106,-413
0.107,-412
0.108,-407
0.109,-402
0.11,-398
0.111,-397
0.112,-397
0.113,-397
0.114,-396
0.115,-393
0.116,-389
0.117,-384
0.11800000000000001,-381
0.11900000000000001,-378
0.12,-377
0.121,-377
0.122,-377
0.123,-379
0.124,-382
0.125,-387
0.126,-394
0.127,-401
0.128,-408
0.129,-414
0.13,-420
0.131,-427
0.132,-435
0.133,-444
0.134,-451
0.135,-453
0.136,-449
0.137,-436
0.138,-419
